question,answer
"Chào bác sĩ, Em có dấu hiệu suy thận. Em đang đi biển, 20 ngày nữa em mới lên bờ. Vậy bác sĩ cho em hỏi nam giới suy thận điều trị như thế nào? Em cảm ơn bác sĩ.","Chào bạn, Với câu hỏi “Nam giới suy thận điều trị như thế nào?”, bác sĩ xin giải đáp như sau: Suy thận có 2 loại: Trường hợp của bạn không rõ có suy thận không, nếu chỉ thấy có dấu hiệu thì chưa thể khẳng định. Khi nào vào bờ bạn nên đi khám ngay để xác định chẩn đoán, bác sĩ sẽ tư vấn điều trị. Nếu bạn còn thắc mắc về nam giới suy thận, bạn có thể đến bệnh viện để kiểm tra và tư vấn thêm. Cảm ơn bạn đã đặt câu hỏi cho DICA. Chúc bạn có thật nhiều sức khỏe. Trân trọng!"
Chào bác sĩ. Xin hỏi hiện nay Y học thế giới đang ghi nhận những phương pháp điều trị chứng tự kỷ trẻ nhỏ nào? Mong được bác sĩ tư vấn. Tôi xin cảm ơn.,"Chào bạn. Mấy chục năm qua rất nhiều phương pháp điều trị chứng tự kỷ trẻ nhỏ đã được thực hiện. Phương pháp được đa số công nhận là can thiệp giáo dục, bên cạnh đó là dùng thuốc, oxy cao áp, châm cứu... Chưa có phương pháp nào là lý tưởng để điều trị bệnh tự kỷ. Cách tốt nhất là khi trẻ có dấu hiệu của chứng tự kỷ, cha mẹ cần chủ động đưa con tới bệnh viện thăm khám và được tư vấn bởi những bác sĩ chuyên môn về hướng điều trị chứng tự kỷ ở trẻ nhỏ. Bạn có thể lựa chọn bệnh viện để đăng ký khám cho trẻ. Cảm ơn bạn đã đặt câu hỏi cho DICA. Trân trọng."
"Chào bác sĩ, Em năm nay 35 tuổi thường làm việc bốc vác. Dạo gần đây, em hay đau lưng quá. Em có đi chụp X - quang kết quả có gai các thân đốt sống. Vậy bác sĩ cho em hỏi kết quả chụp Xquang có gai các thân đốt sống nghĩa là gì? Em phải làm gì thưa bác sĩ? Em cảm ơn.","Chào bạn, Với câu hỏi “Kết quả chụp Xquang có gai các thân đốt sống nghĩa là gì?”, bác sĩ xin giải đáp như sau: Kết quả chụp Xquang hiện tại của bạn có gai các thân đốt sống là bất thường, hình ảnh gai xương thân các đốt sống nghĩa là bạn có tình trạng thoái hóa các thân đốt sống. Việc mang vác nặng thường xuyên làm cho vùng cột sống thắt lưng phải chịu nhiều áp lực trong thời gian dài, khiến cấu trúc cột sống bị phá hủy nghiêm trọng, gây tổn thương vùng cột sống, gai đốt sống, làm tăng nguy cơ thoái hóa đốt sống và gây đau lưng. Đồng thời, việc này cũng làm cho các đĩa đệm bị mòn, mất tính đàn hồi vốn có, rách đĩa đệm, thoát vị đĩa đệm khiến vận động trong hệ xương khớp không còn dẻo dai, linh hoạt và gây đau khi cử động. Có rất nhiều nguyên nhân gây ra đau cột sống thắt lưng, có thể do xương, do đĩa đệm, hoặc do phần mềm vùng cột sống thắt lưng như dây chằng, gân, cơ,... Tuy nhiên, trên Xquang chỉ cho phép đánh giá xương cột sống ở mức độ hạn chế mà khó có thể đánh giá các phần khác. Nếu đau lưng ở mức độ nặng và/ hoặc kèm theo hạn chế vận động chi hoặc yếu liệt và tê bì ở chân hoặc rối loạn tiểu tiện,... thì bạn nên đi khám ngay. Về chẩn đoán hình ảnh bạn có thể lựa chọn phương pháp chụp cộng hưởng từ để đánh giá toàn diện về cột sống thắt lưng. Nếu bạn còn thắc mắc về kết quả chụp Xquang có gai các thân đốt sống, bạn có thể đến bệnh viện để kiểm tra và tư vấn thêm. Cảm ơn bạn đã đặt câu hỏi cho DICA. Chúc bạn có thật nhiều sức khỏe. Trân trọng!"
"Chào bác sĩ! Em bị lao màng phổi đang điều trị thuốc lao được 3 tháng thì có bầu. Vậy em xin hỏi, trong trường hợp, dùng thuốc điều trị lao màng phổi 3 tháng có bầu gây ảnh hưởng gì không? Em xin cảm ơn.","Chào em! Thuốc điều trị lao màng phổi có ảnh hưởng đến thai nhi, có thể gây dị tật thai nhi. Để có thể biết chính xác, bác sĩ khuyên em nên đến bệnh viện chuyên khoa Lao để được tư vấn, lựa chọn thuốc ít ảnh hưởng đến thai nhi nhưng đảm bảo điều trị sạch vi khuẩn lao, tránh tình trạng vi khuẩn lao kháng thuốc, không tốt cho cả mẹ và thai. Em cũng có thể thực hiện việc thăm khám tại bệnh viện để được kiểm tra bởi những bác sĩ giàu chuyên môn. Chúc em có một thai kỳ khỏe mạnh."
"Chào bác sĩ! Em bị viêm tai giữa rất lâu rồi, đã từng đi điều trị ở bệnh viện nhưng không hết. Hiện tại, tai phải của em luôn bị ứ nước, lâu ngày thành dịch đen và có mùi hôi. Đặc thù công việc của em là dễ ra mồ hôi, mỗi lần như vậy là lại có hiện tượng chảy dịch tai. Bác sĩ cho em hỏi làm cách nào để tránh nước vào tai ạ? Điều trị dứt điểm bệnh như thế nào ạ? Mong bác sĩ tư vấn. Em xin cảm ơn.","Chào bạn! Viêm tai giữa có rất nhiều thể bệnh như: Nếu dịch tai ra có mùi hôi có thể bạn đang bị nhiễm trùng cần phải đi khám lại để bác sĩ cho thuốc điều trị phù hợp. Đồng thời bác sĩ sẽ đánh giá lại bệnh tình về tai giữa liệu có cần đặt ống thông khí hay phẫu thuật tai giữa để làm sạch ổ bệnh tích trong tai giữa của bạn. Về việc phòng nước vào tai tốt nhất là bạn đến các cơ sở bán máy trợ thính, ở đó họ sẽ làm một khuôn silicon phù hợp với ống tai của bạn sẽ ngăn chặn được nước hiệu quả và ít bị rơi khi sử dụng. Cám ơn bạn đã gửi câu hỏi đến Hệ thống Y Tế Vinmec."
"Cháu xin chào bác sĩ ạ, cháu là người mê thổi sáo, dạo gần đây, cháu hay bị mất hơi, đồng thời khi cố đẩy hơi thì tiết nhiều nước bọt. Cháu cũng hay bị ngứa da, nhất là tay và ngực, cháu bị bệnh gì vậy ạ? (Triệu Văn Long)","Chào bạn, qua lời kể của bạn thì thiếu nhiều thông tin để chẩn đoán việc mất hơi, bạn nên đến bệnh viện để kiểm tra thêm, còn vấn đề ngứa da thì bạn để ý xem có tiếp xúc với gì gây ngứa không, nếu không có nguyên nhân bạn có thể xét nghiệm thêm về xét nghiệm nhiễm giun sán nhé."
"Em chào bác sĩ ạ. Tầm 1 tuần trở lại đây người em hay bị nóng bất thường, chỉ bị nóng vào ban đêm và hôm nay em bị đau trên đỉnh đầu. Chỉ cần quay đầu là cảm giác ê buốt cả đầu. Cho em hỏi triệu chứng này là bị bệnh gì ạ?",Cảm ơn bạn đã đặt câu hỏi cho DICA.
"Chào bác sĩ, Hiện tại, tay em nổi ghẻ ở cánh tay, lòng bàn tay (theo chỉ tay), ghẻ ở 2 bên bẹn háng, trên bìu tinh hoàn, bề mặt đỏ, nổi cao hơn da, xuất hiện mủ trắng, lỗ bề mặt ghẻ to 2 - 3mm. Em bị khoảng 10 ngày mà chưa thấy hết, xuất hiện thêm vài chỗ trên người gây ngứa. Vậy bác sĩ cho em hỏi nam giới bị ghẻ điều trị như thế nào? Em cảm ơn bác sĩ.","Chào bạn, Với câu hỏi “Nam giới bị ghẻ điều trị như thế nào?”, bác sĩ xin giải đáp như sau: Tác nhân gây bệnh ghẻ là do ký sinh trùng ghẻ gây nên. Bệnh do ghẻ cái gây nên là chủ yếu, ghẻ đực không gây bệnh vì nó chết sau khi giao hợp. Ghẻ cái có nhiều loài, có loài gây bệnh ở người, có loại gây bệnh ở súc vật như ngựa, cừu, dê, lợn, chó, mèo, thỏ, chuột,... Tuy nhiên, ghẻ cái gây bệnh ghẻ cho súc vật có thể truyền bệnh cho người. Tình trạng của bạn cần đến khám trực tiếp với bác sĩ chuyên khoa để đánh giá và làm một số xét nghiệm giúp chẩn đoán và điều trị sớm. Nếu bạn còn thắc mắc về nam giới bị ghẻ, bạn có thể đến bệnh viện để kiểm tra và tư vấn thêm. Cảm ơn bạn đã đặt câu hỏi cho DICA. Chúc bạn có thật nhiều sức khỏe. Trân trọng!"
"Chào bác sĩ, Cháu có vấn đề cần hỏi mong bác sĩ giải đáp thắc mắc giúp cháu. Bố có khối u nhỏ bằng hạt đậu ở phổi và đang truyền tĩnh mạch tại bệnh viện. Hiện tác dụng phụ gây rụng tóc và sạm da. 2 hôm nay bố bị ho, đau rát cổ họng kèm theo sốt và đã uống thuốc panadol kết hợp kháng sinh cùng thuốc chống viêm mà không thấy bệnh thuyên giảm. Uống thuốc sau 2h - 3h thuốc lại hết tác dụng. Tình trạng này đã kéo dài 2 ngày rồi. Vậy bác sĩ cho cháu hỏi người mắc bệnh phổi xuất hiện triệu chứng ho, sốt cần khắc phục thế nào? Cháu cảm ơn bác sĩ.","Chào bạn, Với câu hỏi “Người mắc bệnh phổi xuất hiện triệu chứng ho, sốt cần khắc phục thế nào?”, bác sĩ xin giải đáp như sau: Hiện tại, đang có người mắc bệnh phổi xuất hiện triệu chứng ho, sốt và đang điều trị thuốc và có biểu hiện cấp tính của đường hô hấp trên. Đã dùng thuốc: Kháng sinh, panadol nhưng không đỡ thì nên đi khám vì đang dùng thuốc điều trị u phổi (gây xạm da, rụng tóc) thì tình trạng sức đề kháng sẽ giảm. Đối với những người bệnh có tình trạng như vậy thì một nhiễm khuẩn hô hấp trên cấp có thể tiến triển và trờ thành viêm phổi hoặc nhiễm khuẩn nặng hơn. Vì vậy, nên đưa người mắc bệnh đi khám để kiểm tra và có hướng điều trị thích hợp. Nếu còn thắc mắc về người mắc bệnh phổi xuất hiện triệu chứng ho, sốt, bạn có thể đến bệnh viện để kiểm tra và tư vấn thêm. Cảm ơn bạn đã đặt câu hỏi cho DICA. Chúc bạn có thật nhiều sức khỏe. Trân trọng!"
"Chào bác sĩ, tôi bị nhiễm bệnh whitmore đã điều trị ổn định và giờ đang dùng thuốc bổ phổi mỗi tháng mười ngày mà thỉnh thoảng thấy nhói ở ngực. Vậy bác sĩ cho tôi hỏi nhói ngực sau điều trị bệnh Whitmore do nguyên nhân gì? Tôi cảm ơn bác sĩ.","Chào bạn, Với câu hỏi “Nhói ngực sau điều trị bệnh Whitmore do nguyên nhân gì?”, bác sĩ xin giải đáp như sau: Bạn đã từng nhiễm Whitmore điều trị ổn định, tuy nhiên thời gian gần đây hay nhói ở ngực. Vì vậy, bạn nên đến bệnh viện để bác sĩ thăm khám lại lâm sàng, làm những xét nghiệm cơ bản và đưa ra chẩn đoán chính xác, điều trị cho bạn. Nếu bạn còn thắc mắc về nhói ngực sau điều trị bệnh Whitmore, bạn có thể đến bệnh viện để kiểm tra và tư vấn thêm. Cảm ơn bạn đã đặt câu hỏi cho DICA. Chúc bạn có thật nhiều sức khỏe. Trân trọng!"
"Chào bác sĩ, con năm nay 16 tuổi, con bị ho khan không đờm gần 1 tháng nay, con còn bị nghẹt mũi 1 bên, nghẹt bên phải thì trái thở, còn nghẹt trái thì phải thở, sáng sớm con hay khạc ra miếng đờm màu xanh. Vậy cho con hỏi, ho khan không đờm, ngạt mũi một bên có phải dấu hiệu ung thư vòm họng không ạ? Tại con thấy nó lâu quá mà không hết. Cảm ơn bác sĩ.","Chào bạn. Với thắc mắc “ho khan không đờm, ngạt mũi một bên có phải dấu hiệu ung thư vòm họng không?” Bác sĩ nghĩ đây không phải là triệu chứng của ung thư vòm họng bạn nhé. Bởi ho, khạc đờm xanh như bạn mô tả có khả năng là viêm mũi xoang cấp. Vì vậy, bạn nên khám chuyên khoa Tai - Mũi - Họng để được nội soi, chụp X quang giúp chẩn đoán và có phác đồ điều trị thích hợp. Bạn có thể đến tại các bệnh viện để bác sĩ tư vấn cụ thể hơn. Cảm ơn bạn đã đặt câu hỏi cho DICA. Trân trọng!"
"Chào bác sĩ, em năm nay 37 tuổi, dạo gần đây hay bị đau đầu, mắt nhìn đôi, đau lưng và các triệu chứng khác. Em có tìm hiểu thì giống với u màng ống nội tủy. Bác sĩ cho em hỏi Vinmec thực hiện kỹ thuật nào chẩn đoán u màng ống nội tủy? Vì bạn em bảo ở Vinmec máy gì cũng có. Mong bác sĩ tư vấn, em cảm ơn.","Chào bạn, Với câu hỏi “Vinmec thực hiện kỹ thuật nào chẩn đoán u màng ống nội tủy?”, bác sĩ xin giải đáp như sau: Vinmec hiện đang triển khai kỹ thuật chụp MRI cột sống toàn trục để chẩn đoán u màng ống nội tủy và chụp thêm MRI sọ não để đánh giá xem có tổn thương ở sọ não hay không, vì sọ não và tủy sống thường có liên quan đến nhau. Khi đi chụp, bạn cần nhịn ăn ít nhất trước 6 giờ để đề phòng trường hợp cần phải tiêm thuốc đối quang từ. Thời gian chụp phụ thuộc vào tình trạng thực tế của bệnh nhân, tầm khoảng 30 - 45 phút. Nếu bạn còn thắc mắc về chẩn đoán u màng ống nội tủy, bạn có thể đến bệnh viện để kiểm tra và tư vấn thêm. Cảm ơn bạn đã đặt câu hỏi cho DICA. Chúc bạn có thật nhiều sức khỏe. Trân trọng!"
"Chào bác sĩ, Hiện tại, em bị viêm mũi dị ứng nên môi khi trời trở thay hoặc đi ra ngoài không bịt khẩu trang thì sẽ bị hắt hơi, sổ mũi và bị nghẹt mũi. Em đã sử dụng thuốc xịt mũi để giải quyết vấn đề nghẹt mũi được 4 tháng. Em cảm thấy rằng mỗi khi không có thuốc tôi cảm thấy mũi rất khó thở nặng hơn bình thường. Em nghĩ rằng mình đã lạm dụng thuốc quá mức. Vậy bác sĩ cho em hỏi viêm mũi dị ứng kèm khó thở điều trị dứt điểm thế nào? Em cảm ơn.","Chào bạn, Với câu hỏi “Viêm mũi dị ứng kèm khó thở điều trị dứt điểm thế nào?”, bác sĩ xin giải đáp như sau: Otrivin với hoạt chất Xylometazoline là một thuốc xịt mũi giúp giảm triệu chứng chính là nghẹt mũi nên thường được kê trong giai đoạn cấp của viêm mũi cấp, gồm cả viêm mũi dị ứng. Tuy nhiên, vì chỉ có tác dụng co mạch tức thời nên đây không phải là thuốc chính để điều trị viêm mũi dị ứng, và khi được sử dụng không kiểm soát sẽ gây ra tình trạng tác dụng ngược, lệ thuộc thuốc. Hiện tại với mô tả như trên, bạn có thể đã bị lệ thuộc thuốc xịt. Việc có thể làm là giảm dần đến ngưng dùng, rửa mũi với nước biển sâu để loại bỏ dị nguyên bề mặt, tái lập lại sự nguyên vẹn niêm mạc mũi và hàng rào bảo vệ tự nhiên. Một số trường hợp người bệnh sẽ cần dùng thêm thuốc uống để cải thiện tình trạng. Khi có triệu chứng nghi ngờ viêm mũi dị ứng, người bệnh cần được sử dụng thuốc điều trị viêm mũi dị ứng (dạng uống, dạng xịt). Vì vậy, bạn nên dừng thuốc và thăm khám chuyên khoa Tai Mũi Họng sớm để có hướng xử trí thích hợp. Nếu bạn còn thắc mắc về viêm mũi dị ứng kèm khó thở, bạn có thể đến bệnh viện để kiểm tra và tư vấn thêm. Cảm ơn bạn đã đặt câu hỏi cho DICA. Chúc bạn có thật nhiều sức khỏe. Trân trọng!"
Chào bác sĩ. Tôi muốn hỏi ngày nay khoa học có cách nào có thể tầm soát được nguy cơ mắc chứng tự kỷ ở trẻ nhỏ hay không? Mong được bác sĩ chia sẻ thông tin cùng tôi. Xin cảm ơn bác sĩ.,"Chào bạn. Hiện nay các nhà khoa học đang nghiên cứu các phương pháp có hy vọng để tầm soát sớm nguy cơ mắc chứng tự kỷ ở trẻ nhỏ (ví dụ như là: Xét nghiệm chẩn đoán trước sinh - vẫn đang nghiên cứu) Hiện chúng ta biết rất rõ các biểu hiện tự kỷ, 1 số nước đã áp dụng phương pháp sàng lọc phát hiện sớm trước 1 tuổi. Người ta phát hiện bằng cách hướng dẫn cho các bố mẹ cách theo dõi đứa trẻ quay lại video gửi cho các nhà chuyên gia để được phân tích xem bé có bị bất thường không. Nếu có những vấn đề bất thường về sự phát triển của trẻ hoặc mong muốn được tư vấn chuyên sâu hơn, bạn có thể đến trực tiếp Hệ thống Y tế Vinmec. Chúc bạn luôn có được sức khỏe tốt. Trân trọng."
"Chào Bác sĩ. Em có cục hạnh nổi dưới da đầu, sờ vào thì bình thường nhưng khi ấn tay vào chỗ nổi thì thấy đau nhói. Cách đây 4 tháng em đi chụp CT, chụp cộng hưởng từ xuyên sọ não ở bệnh viện thì bác sĩ bảo không sao. Bác sĩ cho em hỏi như vậy có vấn đề gì không ạ? Cảm ơn bác sĩ.","Chào bạn. Hạch phát hiện tình cờ dưới da đầu nếu không lớn (trên 1cm) và không đau thì không cần theo dõi. Nếu lớn hơn 1cm và đau thì em nên khám để xem có bị viêm nhiễm ở chỗ nào vùng đầu cổ không nhé. Ngoài ra em có thể siêu âm để xem có phải hạch hay là thương tổn khác (như abscess, nang tuyến bã). Cảm ơn em đã gửi câu hỏi về website vinmec. Trân trọng."
"Hiện em đang bị viêm amidan, 2 ngày hôm nay em cảm thấy đau họng, người hơi mệt mỏi, có lúc thì thấy bình thường, đôi khi cảm thấy hơi buồn nôn (triệu chứng này rất ít khi xuất hiện). Bác sĩ cho em hỏi, cảm thấy đau họng, hơi mệt mỏi kèm buồn nôn có phải do amidan không?","Chào bạn. Các triệu chứng bạn mô tả thường gặp đối với người bị viêm amidan. Bạn nên giữ vệ sinh sạch sẽ vùng hầu họng, không được chủ quan mà nên thăm khám sớm khi có các dấu hiệu của bệnh và tuân thủ điều trị là việc cần thiết để chăm sóc sức khỏe toàn diện bạn nhé. Nếu còn thắc mắc về vấn đề “cảm thấy đau họng, hơi mệt mỏi kèm buồn nôn có phải do amidan không?” Bạn có thể đến tại các bệnh viện  để bác sĩ tư vấn cụ thể hơn. Cảm ơn bạn đã đặt câu hỏi cho DICA. Trân trọng."
"Chào bác sĩ! Dạo gần đây tôi bị đau 2 bên tai (cụ thể là ngay phía bên dưới tai). Tôi thấy có cái gì đó cứ giật giật rồi đôi khi nhói lên, có khi nó còn lên cả đỉnh đầu giống như dây thần kinh bị giật giật vậy. Nó khiến tôi hơi nhức đầu, choáng váng, tôi còn có triệu chứng sốt nhẹ, giọng khàn, mất ngủ, nhưng tay chân không đau mỏi, ăn uống vẫn được. Vài ngày trước tôi có đi chích ngừa cảm cúm, sau đó thì bị như thế. Tôi đã đi bệnh viện, nhưng họ bảo có lẽ là do tác dụng phụ. Sau đó, họ chẩn đoán cho tôi là đau đầu, sốt và có dấu hiệu tai biến. Họ khuyên tôi không nên chủ quan và truyền cho tôi 2 chai nước biển. Họ đo nhiệt độ cho tôi thì cũng có triệu chứng sốt nhẹ, nhưng tôi chỉ thấy đỡ đôi chút. Vài ngày sau đó tôi vẫn cảm thấy đau, không đỡ nhiều lắm, các triệu chứng vẫn cứ như vậy. Bác sĩ cho tôi hỏi, có phải tôi bị bệnh gì đó liên quan đến thần kinh không ạ? Tôi rất mong được bác sĩ tư vấn. Tôi cảm ơn.","Chào bạn! Triệu chứng của bạn theo mô tả chủ yếu là đau hai bên tai, đau đầu kèm theo sốt cao nhất là 38 độ. Tuy nhiên, thông tin còn khá sơ sài, chưa rõ thời gian và diễn tiến của triệu chứng, tiền sử chấn thương. Bạn có mắc các bệnh Tai Mũi Họng và Răng Hàm Mặt, bệnh nền mãn tính, có yếu tố căng thẳng không, bạn đã làm các xét nghiệm gì? ...Đồng thời, làm các xét nghiệm chuyên sâu nếu cần (MRI sọ não) để chẩn đoán, tầm soát nguyên nhân và được tư vấn điều trị chính xác, hiệu quả nhất bạn nhé!"
"Chào bác sĩ, Em bị các vết thâm đen ở môi lâu ngày không khỏi, thỉnh thoảng, các vết đó lại cứng hơn, có vảy, ngứa. Vậy bác sĩ cho em hỏi nữ giới có vết thâm đen ở môi, ngứa là dấu hiệu bệnh gì? Em cảm ơn bác sĩ.","Chào bạn, Với câu hỏi “Nữ giới có vết thâm đen ở môi, ngứa là dấu hiệu bệnh gì?”, bác sĩ xin giải đáp như sau: Theo như bạn mô tả, có thể bạn bị bệnh hồng ban nhiễm sắc cố định hay viêm môi bong vảy. Bạn cần đi khám bác sĩ chuyên khoa Da Liễu để có chẩn đoán và điều trị cụ thể. Nếu bạn còn thắc mắc về nữ giới có vết thâm đen ở môi, ngứa, bạn có thể đến bệnh viện để kiểm tra và tư vấn thêm. Cảm ơn bạn đã đặt câu hỏi cho DICA. Chúc bạn có thật nhiều sức khỏe. Trân trọng!"
"Xin chào bác sĩ! Em bị đau bụng dưới, đôi lúc còn đau xung quanh vùng khác. Ngoài ra, em còn đau cả lưng và hai bên hông, đau cả ngực nữa ạ. Vậy bác sĩ cho em hỏi đau bụng dưới kèm đau lưng và hai bên hông là triệu chứng của bệnh lý gì? Mong bác sĩ tư vấn giúp tôi. Tôi xin cảm ơn.",Chào bạn! Triệu chứng đau bụng dưới kèm đau lưng và hai bên hông của bạn không khu trú rõ cho một cơ quan nào. Bạn là nam hay nữ. Nếu nữ thì bạn đau có liên quan đến chu kỳ kinh nguyệt hay không? Bạn có thể khám tại cơ sở Y tế uy tín hoặc một trong các bệnh viện trên toàn quốc để được khám cụ thể và tư vấn nguyên nhân cũng như hướng điều trị đau bụng dưới kèm đau lưng và hai bên hông. Cảm ơn bạn đã đặt câu hỏi cho DICA. Trân trọng!
"Xin chào bác sĩ ạ. Em sinh năm 1993 và đang sống ở nước ngoài, nay em nhắn tin xin bác sĩ tư vấn giúp em, vì ở nước ngoài không hiểu tiếng. Cụ thể em đang đi ngoài đường thì chóng mặt, hoa mắt, người toát hết mồ hôi sau đó thì lạnh hết người, mắt mờ đi, ngồi 1 lúc thì sẽ dần hồi phục. Tình trạng này đã bị cách đây gần 20 năm, năm nào em cũng bị vài lần. Em đã từng đi khám ở bệnh viện nhưng bác sĩ nói em không sao nhưng em vẫn lo lắng nên muốn nhờ bác sĩ tư vấn thêm ạ.",Cảm ơn bạn đã đặt câu hỏi cho DICA.
"Mấy hôm trước tự dưng ngủ dậy thì thấy chân bị bầm tím dưới đầu gối 1 chút, vết bầm đó cũng đau. Ở tay cũng có 1 vết, 3 hôm nay vết bầm đó chuyển nhạt đi nhưng vẫn còn đau. Sáng hôm nay lại thấy trên đùi có 1 vết bầm mới nữa và bị đau ở tay nữa, cơ thể xuất hiện nhiều vết bầm tím dấu hiệu bệnh gì?","Chào bạn, Với câu hỏi “Cơ thể xuất hiện nhiều vết bầm tím dấu hiệu bệnh gì?"", bác sĩ xin giải đáp như sau: Những dấu hiệu bạn nêu gợi ý tình trạng chảy máu tự phát, nhóm bệnh liên quan đến sức bền thành mạch, tiểu cầu. Bạn nên đến khám tại các bệnh viện lớn để được kiểm tra đầy đủ về nhóm bệnh lý liên quan đến đông chảy máu. Nếu bạn còn thắc mắc về việc cơ thể xuất hiện nhiều vết bầm tím, bạn có thể đến bệnh viện  để kiểm tra và tư vấn thêm. Cảm ơn bạn đã đặt câu hỏi cho DICA. Chúc bạn có thật nhiều sức khỏe. Trân trọng!"
"Chào bác sĩ! Em bị sẹo lồi trên mũi khoảng 5 năm rồi ạ. Kích thước cũng không dài mà phì cũng không ra. Bác sĩ cho em hỏi, bị sẹo lồi nên điều trị thế nào? Em xin cảm ơn.","Chào bạn! Hiện nay, điều trị sẹo lồi vẫn là vấn đề nan giải của y học nói chung và ngành da liễu nói riêng bởi tỷ lệ đáp ứng điều trị thấp và khả năng tái phát cao. Không có một phương pháp điều trị đơn độc nào là tốt nhất cho sẹo lồi. Do vậy, điều trị dự phòng sẹo lồi là vấn đề quan trọng cốt lõi. Bạn có thể tham khảo thêm phương pháp điều trị sẹo lồi qua bài viết: Các phương pháp chữa sẹo lồi. Bên cạnh đó, bạn cũng nên thăm khám bác sĩ da liễu để xem phương pháp điều trị nào phù hợp nhất với mình. Bạn có thể thực hiện việc kiểm tra tại bệnh viện để được tư vấn bởi những bác sĩ giàu chuyên môn. Chúc bạn luôn có sức khỏe tốt."
"Bác sĩ cho em hỏi, em xét nghiệm TSH:0.001 T4:2.6 la cường giáp hay suy tuyến giáp ạ? (Hà Nội).","Chào em, em không ghi rõ đơn vị của các chỉ số nên bác sĩ rất khó tư vấn. Tuy nhiên, em xem lại ngưỡng bình thường của xét nghiệm: Nếu TSH giảm và FT4 tăng là cường giáp tại tuyến giáp, còn TSH giảm và FT4 giảm là suy giáp ngoài tuyến giáp. Em cần khám nội tiết cho trường hợp này."
"Chào bác sĩ, Da em bị mẩn ngứa, ban đầu là những đám hoặc nốt đơn lẻ kiểu như mụn nước ở lỗ chân lông, sau khi gãi vài lần thì vùng đó da khô lại hơn xung quanh và màu xám nhạt khác, các lỗ chân lông bị lên như sẹo lồi màu nâu cứng lại. Sau vài lần gãi thì vết đấy to ra hoặc trở lại bình thường, thỉnh thoảng lại bị lại ngứa khó chịu. Vậy bác sĩ cho em hỏi, da mẩn ngứa, nổi mụn nước lỗ chân lông là bệnh gì? Em cảm ơn bác sĩ.","Chào bạn, Với câu hỏi “Da mẩn ngứa, nổi mụn nước lỗ chân lông là bệnh gì?”, bác sĩ xin giải đáp như sau: Bạn bị mẩn ngứa da, nổi mụn nước ở lỗ chân lông thì có thể bạn đang bị tình trạng viêm nang lông. Nếu được, bạn có thể cung cấp thêm hình ảnh tổn thương da để việc chẩn đoán và điều trị dễ dàng hơn. Trường hợp da đang rất khó chịu thì bạn hãy đến khám chuyên khoa Da liễu để điều trị sớm. Nếu bạn không thể đi khám do dịch bệnh thì có thể thoa và uống theo toa sau: Levocetirizine 5mg uống 1 viên buổi tối, vitamin C 1000mg uống 1 viên buổi trưa sau khi ăn, Erylik 1 tube bôi lên các nốt mụn 2 lần/ngày. Kết hợp ăn ngủ điều độ, hạn chế thực phẩm ngọt, béo, uống nhiều nước, giữ da sạch sẽ. Nếu bạn còn thắc mắc về da mẩn ngứa, bạn có thể đến bệnh viện để kiểm tra và tư vấn thêm. Cảm ơn bạn đã đặt câu hỏi cho DICA. Chúc bạn có thật nhiều sức khỏe. Trân trọng!"
"Chào bác sĩ, Vợ chuẩn bị sinh và em có đăng ký cho vợ gây tê màng cứng. Vậy bác sĩ cho em hỏi trước khi gây tê ngoài màng cứng sinh con cần kiêng gì? Em cảm ơn bác sĩ.","Chào bạn, Với câu hỏi “Trước khi gây tê ngoài màng cứng sinh con cần kiêng gì?”, bác sĩ xin giải đáp như sau: Đối với chế độ ăn của phụ nữ mang thai trước khi thực hiện kỹ thuật gây tê ngoài màng cứng: Vợ bạn vẫn có thể ăn uống bình thường theo chế độ ăn của phụ nữ mang thai. Nếu vợ bạn đang phải uống thuốc chống đông thì cần phải dừng thuốc trước khi thực hiện kỹ thuật. Tùy thuộc vào loại thuốc chống đông mà thời gian dùng thuốc là khác nhau. Trong trường hợp này bạn cần liên hệ bác sĩ gây mê để được tư vấn đầy đủ hơn. Một số tác dụng phụ có thể gặp sau gây tê ngoài màng cứng: Lạnh run, buồn nôn, dị ứng thuốc tê (rất hiếm), đau đầu sau gây tê do thủng màng cứng, thoát dịch não tủy (hiếm gặp). Tất cả các tác dụng phụ này đều được nhân viên y tế theo dõi chặt chẽ, được dự phòng và điều trị đầy đủ, kịp thời. Nếu bạn còn thắc mắc về gây tê ngoài màng cứng sinh con, bạn có thể đến bệnh viện để kiểm tra và tư vấn thêm. Cảm ơn bạn đã đặt câu hỏi cho DICA. Chúc bạn có thật nhiều sức khỏe. Trân trọng!"
