question,answer
"Chào bác sĩ, Em bị sốt cách đây 1 tuần mà vẫn chưa khỏi. Hiện giờ, em chỉ còn sốt nhẹ nhưng đau đầu, chóng mặt rất nhiều, không ăn được gì, ăn vào là nôn, không thể tỉnh táo, người lúc nào cũng nóng. Bác sĩ cho em hỏi sốt, chóng mặt kèm nôn có sao không? Em cảm ơn bác sĩ.","Chào bạn, Với câu hỏi “Sốt, chóng mặt kèm nôn có sao không?”, bác sĩ xin giải đáp như sau: Triệu chứng sốt có nhiều nguyên nhân: nhiễm virus, nhiễm vi khuẩn, nấm,...Thông thường nếu theo dõi tình trạng sốt > 3 ngày không đỡ thì phải đến bệnh viện để khám và kiểm tra. Bạn đã có triệu chứng sốt 1 tuần kèm theo đau đầu chóng mặt, ăn vào nôn mửa thì nên đến bệnh viện để khám chuyên khoa và làm xét nghiệm chẩn đoán cần thiết, điều trị. Nếu bạn còn thắc mắc về sốt, chóng mặt kèm nôn, bạn có thể đến bệnh viện để kiểm tra và tư vấn thêm. Cảm ơn bạn đã đặt câu hỏi cho DICA. Chúc bạn có thật nhiều sức khỏe. Trân trọng!"
"Chào bác sĩ, Cháu đi kiểm tra sức khỏe và làm xét nghiệm huyết học kết quả là chỉ số MCV là 98.2, và MCH là 33.4. Vậy bác sĩ cho cháu hỏi chỉ số MCV 98.2; MCH 33.4 có sao không? Cháu cảm ơn bác sĩ.","Chào bạn, Với câu hỏi “Chỉ số MCV 98.2; MCH 33.4 có sao không?”, bác sĩ xin giải đáp như sau: Mỗi chỉ số xét nghiệm có khoảng tham chiếu riêng tùy thuộc tuổi, phòng xét nghiệm. Chỉ số MCV là thể tích trung bình hồng cầu, MCH là lượng huyết sắc tố trung bình hồng cầu. Sơ bộ 2 chỉ số của bạn không có biểu hiện nguy hiểm. Để tư vấn cụ thể hơn bác sĩ cần có thông tin về khoảng tham chiếu và các chỉ số xét nghiệm khác trong kết quả xét nghiệm tổng phân tích tế bào máu ngoại vi của bạn. Nếu bạn còn thắc mắc về chỉ số MCV 98.2, bạn có thể đến bệnh viện để kiểm tra và tư vấn thêm. Cảm ơn bạn đã đặt câu hỏi cho DICA. Chúc bạn có thật nhiều sức khỏe. Trân trọng!"
"Chào bác sĩ. Bác sĩ cho tôi hỏi tôi cảm thấy buồn nôn nhưng không được nhiều, cảm thấy đau đầu, mệt mỏi. Bác sĩ cho tôi hỏi tình trạng như vậy là dấu hiệu bệnh gì? Mong bác sĩ tư vấn giúp tôi. Tôi xin cảm ơn. Câu hỏi ẩn danh Chào bác sĩ, em bị đau đầu kèm theo đó là mỏi chân tay và buồn nôn, vậy em muốn hỏi em bị bệnh gì, cách điều trị ra sao ạ? Mong bác sĩ tư vấn. Xin cảm ơn.","Chào bạn! Xin hỏi bạn cơn đau đầu, buồn nôn có xảy ra thường xuyên không? Có kèm theo bệnh lý nào không? Nếu xảy ra thường xuyên có thể là biểu hiện của nhiều vấn đề sức khỏe khá nguy hiểm. Bạn có thể tham khảo thêm bài viết: Thường xuyên bị đau đầu, buồn nôn, chóng mặt có nguy hiểm không?, được tư vấn chuyên môn bởi."
"Chào bác sĩ, bác sĩ cho em hỏi quan hệ chưa xuất tinh có khả năng mang thai không ạ? Em cảm ơn. Chào bác sĩ. Dạ là hôm nay em và bạn trai có quan hệ không an toàn, bạn trai em chỉ đưa vào trong âm đạo không đầy 1 phút rồi rút ra lúc đầu tiên, em thì đang trong thời kì không an toàn, vậy em có tỉ lệ có thai không ạ? Mong bác sĩ tư vấn. Xin cảm ơn.","Chào bạn, Theo các chuyên gia, quan hệ không xuất tinh vẫn có khả năng có thai bởi khi quan hệ tình dục, dương vật ở nam giới thường tiết ra một chất dịch; trong chất dịch nhiều khả năng có chứa tinh trùng. Khi tiến hành giao hợp, tinh trùng sẽ được đưa vào trong âm đạo, vì vậy khả năng có thai là hoàn toàn có thể. Như vậy, khi quan hệ tình dục nam giới không xuất tinh thì nữ giới vẫn có thể mang thai. Để không mang thai ngoài ý muốn thì bạn nên sử dụng thuốc tránh thai khẩn cấp phù hợp. Cảm ơn bạn đã đặt câu hỏi cho DICA. Trân trọng!"
"Bác sĩ cho em hỏi, bé 14 tháng bị sâu 2 răng liệu có vấn đề gì không ạ? Hiện răng bé đã mọc được 6 cái.","Chào bạn. Răng sữa bị sâu sẽ rụng sớm, khiến cho răng trưởng thành mọc lệch lạc và ảnh hưởng đến cấu trúc hàm răng của trẻ. Bên cạnh đó sâu răng sớm cũng sẽ ảnh hưởng đến chức năng nhai, nghiền thức ăn và không tốt cho hệ tiêu hóa, khiến bé chậm phát triển. Răng sữa cũng đóng vai trò trong việc giao tiếp của trẻ, giúp trẻ học phát âm chuẩn hơn trong quá trình học nói, nếu răng sữa bị sâu sẽ làm hạn chế sự phát triển về mặt ngôn ngữ của trẻ. Thực tế, sâu răng sữa sẽ khiến trẻ rất khó chịu và có khả năng thể lây lan sang các răng bên cạnh hoặc phát sinh nhiều bệnh lý răng miệng nguy hiểm khác. Chúng còn có thể ảnh hưởng đến cả răng vĩnh viễn mọc sau này, khiến cho răng trưởng thành bị mọc lệch, mọc chậm, không thể mọc hoặc gây tiêu xương hàm... Vì vậy, với thắc mắc “bé bị sâu 2 răng liệu có vấn đề gì không?” Tốt nhất bạn nên đưa con tới các phòng khám Nha khoa uy tín để bác sĩ kiểm tra và có hướng can thiệp kịp thời. Bạn có thể đưa bé đến tại các bệnh viện để bác sĩ tư vấn thêm nhé. Cảm ơn bạn đã đặt câu hỏi cho DICA. Trân trọng!"
"Chào bác sĩ. Em năm nay 20 tuổi, bị tật đầy lưỡi. Bác sĩ cho em hỏi có thể điều trị được tật này không ạ? Mong bác sĩ tư vấn giúp em. Em xin cảm ơn ạ.","Chào bạn. Bạn nên đến viện để khám tìm ra nguyên nhân của tật đầy lưỡi. Nguyên nhân của đầy lưỡi thường gặp là do dính phanh lưỡi làm hạn chế cử động của lưỡi. Ngoài ra còn có một số nguyên nhân khác như do thói quen thở miệng hoặc phát âm không chuẩn do ảnh hưởng của xã hội... Nếu bạn bị phanh lưỡi bám thấp thì sẽ được làm phẫu thuật cắt phanh lưỡi. Cùng với việc tích cực tập luyện phát âm chuẩn sau cắt phanh lưỡi, tình trạng đầy lưỡi khi nói sẽ được cải thiện. Trân trọng."
"Chào bác sĩ, bà tôi bị suy thận mạn giai đoạn cuối mới chạy thận nhân tạo thì có thể sống được bao nhiêu năm và còn phương pháp nào chữa trị không ạ? Cảm ơn bác sĩ đã tư vấn.","Chào bạn. Cảm ơn bạn đã đặt câu hỏi cho DICA. Hiện nay phương pháp tốt nhất để điều trị là ghép thận. Về phía chạy thận nhân tạo thì có thể kéo dài 10- 20- 30 năm tùy thuộc vào cơ địa, các bệnh lý đi kèm theo. Trân trọng."
"Bác sĩ cho em hỏi, em siêu âm thuỳ phải có nhân giáp **11mm**. Bác sĩ cho em cách điều trị uống thuốc có tốt không hay để theo dõi không uống thuốc ạ? Rất mong nhận được câu trả lời của bác sĩ về vấn đề thuỳ phải có nhân giáp **11mm** nên uống thuốc hay để theo dõi? Em xin cảm ơn.","Chào bạn! Theo như thông tin bạn cung cấp khả năng bạn bị bướu giáp nhân. Nhưng bạn phải xét nghiệm hormon tuyến giáp (FT4, FT3, TSH) thì mới cho thuốc bạn điều trị được. Tốt nhất bạn cần phải đi khám chuyên khoa Nội tiết, làm xét nghiệm chẩn đoán bệnh và điều trị tình trạng nhân tuyến giáp. Cảm ơn bạn đã đặt câu hỏi cho DICA. Chúc bạn luôn mạnh khỏe."
"Chào bác sĩ, Tôi đã bị zona hơn bốn năm. Hiện nay, tôi vẫn còn bị đau dây thần kinh liên sườn. Vậy bác sĩ cho tôi hỏi đau dây thần kinh hậu zona phải làm sao? Có phương pháp nào điều trị dứt những cơn đau liên tục này không? Tôi cảm ơn bác sĩ.","Chào bác, Với câu hỏi “Đau dây thần kinh hậu zona phải làm sao?”, bác sĩ xin giải đáp như sau: Đau thần kinh hậu zona: Thường dai dẳng, có thể dẫn đến trầm cảm. Vì vậy, người bệnh nên đến chuyên khoa thần kinh để được điều trị di chứng đau thần kinh hậu Zona. Nếu bác còn thắc mắc về đau dây thần kinh hậu zona, bác có thể đến bệnh viện để kiểm tra và tư vấn thêm. Cảm ơn bác đã tin tưởng và gửi câu hỏi đến Vinmec. Chúc bác có thật nhiều sức khỏe. Trân trọng!"
"Xin chào các chuyên gia! Tôi bị dị ứng mũi những năm gần đây, mỗi lần ăn đồ lạnh, ăn chuối, là tôi bị hắt xì nhiều và chảy mũi kèm theo ngứa cổ họng, ngứa tai. Lúc trước đi khám thì bác sĩ nói là tôi bị dị ứng mũi và cho uống thuốc nhưng bệnh vẫn tái phát. Cho hỏi bệnh của tôi nên đi khám tại đâu ạ và có thể khỏi không?","Cảm ơn bạn đã đặt câu hỏi cho DICA. Theo như bạn mô tả thì bạn bị viêm mũi vận mạch, triệu chứng giống như viêm mũi dị ứng và hướng điều trị cũng khá tương đồng nhau. Trường hợp này bạn phải điều trị kéo dài kèm theo việc nâng cao thể trạng. Bạn có thể đến khám Tai Mũi Họng tại bệnh viện để bác sĩ cho hướng điều trị cụ thể. Chúc bạn sớm khỏi bệnh."
"Dạ con chào bác sĩ. Bác sĩ cho con hỏi, con sinh được hai tháng rồi ạ, tự nhiên có ra ít máu, chỉ hai ngày là hết. Con lo lắng không biết đó là kinh nguyệt hay là do mình bị gì? Bởi vì con có lên mạng đọc, nếu cho con bú hoàn toàn bằng sữa mẹ thì không có kinh sớm lại. Mong bác sĩ tư vấn. Con cảm ơn bác sĩ nhiều ạ.","Chào bạn. Việc có kinh sớm hay muộn sau sinh còn phụ thuộc vào nhiều yếu tố như cho con bú, lượng hormon và lối sống... Lượng máu kinh thường có liên quan đến độ dày mỏng của thành tử cung trong cơ thể mẹ, nếu thành tử cung mỏng thì máu kinh ít, còn dày thì nhiều hơn. Nguyên nhân sau sinh kinh nguyệt ra ít là do khi bạn cho trẻ bú mẹ sau khi sinh thì cơ thể người mẹ có sự thay đổi về nội tiết bao gồm sự tiết prolactin khi cho con bú khiến cho hoạt động của hệ thống hạ đồi, tuyến yên và buồng trứng bị thay đổi. Vì vậy, ngay cả sau khi kinh nguyệt đã xuất hiện một vài chu kỳ đầu tiên ở bạn thì nó vẫn có thể ít hoặc không đều. Đối với trường hợp của bạn nếu lần kinh nguyệt sau sinh có lượng máu kinh tương đối ít vẫn là bình thường nhé. Trân trọng."
"Dạ chào bác sĩ! Con bị viêm kết giác mạc, dưới mi mắt như có lớp khẩu trang. Bác sĩ cho con hỏi như thế có sao không ạ? Mong bác sĩ tư vấn giúp con ạ. Con cảm ơn bác sĩ. 

(cleaned text)
Dạ chào bác sĩ! Con bị viêm kết giác mạc, dưới mi mắt như có lớp khẩu trang. Bác sĩ cho con hỏi như thế có sao không ạ? Mong bác sĩ tư vấn giúp con ạ. Con cảm ơn bác sĩ.","text: Chào con! Theo câu hỏi của con, bác có thể nghĩ con bị viêm kết giác mạc, giả mạc ở phần kết mạc mi. Vì vậy, con nên đến bệnh viện để thăm khám và bóc lớp giả mạc. Kết hợp với phác đồ điều trị bằng thuốc tình trạng bệnh sẽ nhanh khỏi con nhé! Cảm ơn bạn đã đặt câu hỏi cho DICA."
"Chào bác sĩ, Da của em bị ngứa nhiều và nổi chấm nhỏ như bị rôm sảy. Lúc đầu chỉ sưng lên và ngứa như mề đay, sau mấy ngày, em gãi giờ nó nổi chấm li ti rất nhiều ạ. Và có triệu chứng lây sang vùng khác nữa. Vậy bác sĩ cho em hỏi da nổi chấm đỏ kèm ngứa có dấu hiệu lan rộng là bệnh gì?","Chào bạn, Với câu hỏi “Da nổi chấm đỏ kèm ngứa có dấu hiệu lan rộng là bệnh gì?”, bác sĩ giải đáp như sau: Bạn bị ngứa và nổi chấm đỏ trên da như bị rôm, kèm theo nổi mề đay hiện tượng này gặp trong rất nhiều bệnh da như: Viêm da tiếp xúc, dị ứng, viêm da cơ địa,... Đặc biệt gần đây, da nổi chấm đỏ kèm ngứa có dấu hiệu lan rộng, bạn cần đi khám bác sĩ Da liễu để được chẩn đoán và điều trị sớm. Nếu bạn còn thắc mắc về việc da nổi chấm đỏ kèm ngứa có dấu hiệu lan rộng, bạn có thể đến cơ sở y tế thăm khám và điều trị sớm. Cảm ơn bạn đã đặt câu hỏi cho DICA. Chúc bạn có thật nhiều sức khỏe. Trân trọng!"
"Chào bác sĩ, Em bị tiểu nhiều, cứ tiểu xong lại buồn tiểu luôn. Ngày có 24 giờ lúc nào em cũng trong tình trạng buồn tiểu. Ngày em có khi làm nhiều lúc quên đi nhưng buổi tối rất khó chịu, lúc nào cũng muốn tiểu. Em có khám ở bệnh viện thì bác sĩ bảo em bị bàng quang tăng hoạt. Vậy bác sĩ cho em hỏi có thể chữa khỏi hoàn toàn bàng quang tăng hoạt không? Nếu có thuốc thì phải uống bao lâu? Em cảm ơn.","Chào bạn, Với câu hỏi “Có thể chữa khỏi hoàn toàn bàng quang tăng hoạt không?”, bác sĩ xin giải đáp như sau: Theo như các triệu chứng bạn mô tả, có vẻ như bạn bị bàng quang tăng hoạt. Bàng quang tăng hoạt được gây ra bởi nhiều nguyên nhân: Về điều trị thì bên cạnh việc điều trị nguyên nhân gây nên bàng quang tăng hoạt cần phải phối hợp thêm các biện pháp khác như: Vấn đề điều trị có khỏi hoàn toàn hay không và phải điều trị trong bao lâu sẽ phụ thuộc vào nguyên nhân gây nên bàng quang tăng hoạt. Nếu bạn còn thắc mắc về chữa khỏi hoàn toàn bàng quang tăng hoạt, bạn có thể đến bệnh viện để kiểm tra và tư vấn thêm. Cảm ơn bạn đã đặt câu hỏi cho DICA. Chúc bạn có thật nhiều sức khỏe. Trân trọng!"
Chào bác sĩ! Tôi có kết quả xét nghiệm như sau: Xin hỏi bác sĩ với kết quả xét nghiệm máu nói lên điều gì về tình trạng sức khỏe của tôi? **[Name (YOB)]**.,"Chào bác! Bác sĩ xin giải đáp câu hỏi: “kết quả xét nghiệm máu nói lên điều gì về tình trạng sức khỏe?” của bác như sau: Khi so sánh với giới hạn của người bình thường, có thể rút ra các ý sau: Tuy nhiên, để được tư vấn xét nghiệm phù hợp với bệnh cảnh lâm sàng bác nên đến khám mới có kết quả chính xác. Ngoài ra, bác nên khám để tìm nguyên nhân gây tăng men gan. Cảm ơn bạn đã đặt câu hỏi cho DICA."
"Chào bác sĩ, em bé nhà cháu bị gãy răng cửa nhưng vẫn còn chân răng ăn vào nướu, phải làm sao ạ?","Chào bạn, khi răng cửa của trẻ bị gãy, chỉ còn lại chân răng, tủy răng bị hở và nhiễm trùng sẽ gây đau, đôi khi lợi ở vùng răng bị gãy chảy máu. Bạn nên đưa con đi khám răng. Nha sĩ sẽ căn cứ vào tình trạng của răng, film chụp răng và tuổi của trẻ để đưa ra lời khuyên hữu ích."
"Hỏi chào bác sĩ. Cháu bị ho khoảng một tháng rồi và kèm theo tức ngực, khó thở, mua thuốc uống thì đỡ nhưng hết thuốc lại tái diễn. Trong người cảm thấy mệt mỏi khó chịu, bác sĩ cho cháu lời khuyên với ạ? Cháu cảm ơn bác sĩ.","Chào bạn. Bạn bị ho một tháng là ho kéo dài, bạn nên đi khám bác sĩ chuyên khoa hô hấp. Sau khi thăm khám, bác sĩ sẽ giúp bạn tìm và điều trị nguyên nhân được chính xác nhất. Bạn không nên để tình trạng này lâu, bởi có thể ảnh hưởng đến sức khỏe cũng như khiến quá trình điều trị bệnh trở nên phức tạp. Bạn có thể đến đăng ký khám tại bệnh viện để được các bác sĩ giàu chuyên môn kiểm tra và có những lời khuyên cụ thể."
Chào bác sĩ! bác sĩ cho cháu hỏi có những phương pháp nào ngăn ngừa tăng độ cận? Mong bác sĩ tư vấn giúp cháu. Cháu xin cảm ơn.,"Chào bạn! Với câu hỏi : “Có những phương pháp nào ngăn ngừa tăng độ cận?” của bạn, bác sĩ xin tư vấn như sau: Có nhiều phương pháp giúp hạn chế tăng độ cận. như: Cảm ơn bạn đã đặt câu hỏi cho DICA. Trân trọng!"
"Chào dược sĩ, Cháu đang sốt 37.8 độ có nên dùng thuốc hạ sốt không? Mong dược sĩ tư vấn giúp cháu cách sử dụng thuốc hạ sốt đúng thời điểm để mang lại hiệu quả ạ. Cảm ơn dược sĩ.","Chào bạn, Với câu hỏi “Sốt 37.8 độ có nên dùng thuốc hạ sốt không?”, dược sĩ giải đáp như sau: Chỉ dùng thuốc hạ sốt khi sốt trên 38.5 độ C, liều dùng 10 - 15mg/kg/lần đối với Paracetamol, cách nhau từ 4 - 6 giờ nếu vẫn còn sốt trên 38.5 độ. Nếu tình trạng của bạn thuyên giảm, hãy đến thăm khám tại các cơ sở y tế, bác sĩ sẽ thăm khám và chỉ ra biện pháp điều trị hữu ích nhất dành cho bạn. Nếu bạn còn thắc mắc về việc sốt 37.8 độ có nên dùng thuốc hạ sốt không, bạn có thể đến cơ sở y tế thăm khám và điều trị sớm. Cảm ơn bạn đã đặt câu hỏi cho DICA. Chúc bạn có thật nhiều sức khỏe. Trân trọng!"
"Em chào bác sĩ ạ. Năm nay em 25 tuổi, đã sinh một bé trai 5 tuổi. Thời kỳ trước thì không sao nhưng khoảng từ nửa năm trở lại đây, khi vợ chồng em quan hệ thì vùng kín của em có tiết ra mùi hôi rất khó chịu. Khi quan hệ, em không đau và đặc biệt, bình thường em không có dấu hiệu tiết ra dịch, màu rất sạch sẽ và khô ráo, không bị dính ở quần nhỏ, cũng không bị ngứa hay sưng viêm gì, không bị huyết trắng và có dịch nhầy gì. Hàng ngày em chỉ uống thuốc tránh thai hàng ngày, nhưng dạo gần đây cứ quan hệ là em lại cảm thấy tiết ra dịch kèm với tinh trùng có mùi hôi rất khó chịu, em cảm nhận đó là mùi tiết ra từ âm đạo của em chứ không phải của chồng. Như vậy rất mất tự tin. Vậy bác sĩ cho em hỏi, khi quan hệ tình dục tiết dịch nhầy kèm hôi là bị gì ạ? Em xin cảm ơn.","Chào bạn. Vùng kín có mùi hôi là do sự kết hợp của dịch âm đạo, mồ hôi, nội tiết,... Khi một trong những yếu tố trên bất thường sẽ khiến vùng kín có mùi khó chịu. Dưới đây là những nguyên nhân có thể khiến vùng kín của bạn bốc mùi khó chịu: Tuy nhiên để có thể chẩn đoán chính xác nguyên nhân ""khi quan hệ tình dục tiết dịch nhầy kèm hôi là bị gì?"" Bác sĩ khuyên bạn nên đến phòng khám chuyên khoa thăm khám và lắng nghe tư vấn của bác sĩ chuyên môn. Bạn không nên để tình trạng này kéo dài bởi có thể tiềm ẩn rủi ro và làm mất tự tin trong cuộc sống. Bạn có thể đến tại các bệnh viện trên toàn quốc để bác sĩ tư vấn cụ thể hơn. Cảm ơn bạn đã đặt câu hỏi cho DICA. Trân trọng!"
"Chào bác sĩ, cho em hỏi làm sao để hết ngủ ngáy thưa bác sĩ? Em cảm ơn.","Chào bạn, Với câu hỏi “Làm sao để hết ngủ ngáy?”, bác sĩ xin giải đáp như sau: Ngáy là hậu quả của sự rung động do luồng khí của các mô mềm vòm họng, đặc biệt là khẩu cái mềm. Rung động trong mũi hầu phát triển tùy thuộc vào các yếu tố tương tác, bao gồm khối lượng, độ cứng, các phần đính kèm của phần rung động, vận tốc và hướng của luồng không khí. Ngáy thường xảy ra ở đường hô hấp đã bị xâm nhập bởi các cấu trúc, bao gồm: Hàm nhỏ hoặc hàm đưa ra sau, lệch lỗ mũi, viêm mũi là nguyên nhân gây sưng nề các mô, béo phì (ngưng thở khi ngủ), tật lưỡi to, phì đại khẩu cái mềm, thành bên họng dày. Cần thiết phải chẩn đoán được căn nguyên gây ngáy để điều trị hiệu quả. Bên cạnh đó, bạn cần thực hiện lối sống lành mạnh, không uống rượu bia, tránh béo phì, tư thế ngủ đúng,... để phòng ngừa tình trạng ngủ ngáy. Nếu bạn còn thắc mắc về làm sao để hết ngủ ngáy, bạn có thể đến bệnh viện để kiểm tra và tư vấn thêm. Cảm ơn bạn đã đặt câu hỏi cho DICA. Chúc bạn có thật nhiều sức khỏe. Trân trọng!"
"Chào bác sĩ ạ. Dạo này tôi thường bị đau đầu nhiều lắm, lúc bên trái, lúc bên phải lúc trên đỉnh đầu và lúc ở trán. Mới lúc nãy tôi bị đau ngang chỗ đầu và đau kéo dài khoảng 2-3 tiếng, đến bây giờ tôi vẫn còn đau. Xin hỏi bác sĩ như thế có sao không ạ?",Cảm ơn bạn đã đặt câu hỏi cho DICA.
"Thưa bác sĩ. Em bị quai bị, cũng đã được 4-5 ngày. Hiện tại em đã không còn những cơn đau nhức âm ỉ từ chỗ sưng nữa, nhưng về đêm lại hay sốt cao. Bác sĩ có thể cho em biết lý do vì sao không ạ?",Chào bạn. Có thể bạn bị quai bị có biểu hiện viêm tinh hoàn. Bạn cần khám bác sĩ chuyên khoa truyền nhiễm để được chẩn đoán nhé. Trân trọng.
"Chào bác sĩ, Em năm nay 30 tuổi, vừa tiêm vacxin astrazeneca mũi 2 ngày 12/8. Sau tiêm 1 tháng em có hiện tượng đau mỏi vai gáy và đau lên đầu. 1 tháng nay, em bị khó thở, điển hình hôm thứ 5 vừa rồi, em không thở được phải xuống bệnh viện cấp cứu. Tuy nhiên, sau khi chụp chiếu làm các xét nghiệm thì các chỉ số bình thường. Dù vậy, thì em vẫn bị khó thở, cơ thể thậm chí không làm gì nặng được. Bác sĩ giải đáp giúp em khó thở kéo dài một tháng có đáng lo?","Chào bạn, Với câu hỏi “Khó thở kéo dài một tháng có đáng lo?”, bác sĩ giải đáp như sau: Tiêm phòng vắc-xin Covid- 19 là biện pháp an toàn và cần thiết giúp bảo vệ bạn khỏi bị nhiễm COVID-19. Bạn có thể gặp một số tác dụng phụ sau khi tiêm như đau đầu, sốt, chóng mặt,... bạn đừng quá lo lắng bởi đây là những dấu hiệu cho thấy vắc xin đã hoạt động và cơ thể của bạn đang được bảo vệ. Tuy nhiên, nếu sau khi tiêm vắc xin phòng Covid 19 mà bạn không gặp bất kỳ tác dụng phụ gì thì cũng không có nghĩa là vắc-xin kém hiệu quả, bởi mỗi người sẽ phản ứng một cách khác nhau. Khó thở là triệu chứng do nhiều loại bệnh lý gây ra, trong đó, có những bệnh lý rất nguy hiểm. Nếu không được chẩn đoán và điều trị kịp thời, người bệnh có thể gặp biến chứng nghiêm trọng, thậm chí nguy hiểm đến tính mạng. Chính vì thế, nếu thấy cơ thể có triệu chứng bất thường, bạn cần phải đi khám sớm để được bác sĩ chẩn đoán bệnh và điều trị kịp thời. Nếu bạn còn thắc mắc về việc khó thở kéo dài một tháng, bạn có thể đến cơ sở y tế thăm khám và điều trị sớm. Cảm ơn bạn đã đặt câu hỏi cho DICA. Chúc bạn có thật nhiều sức khỏe. Trân trọng!"
"Chào bác sĩ. Em dẫm phải đinh, giờ chỗ đó hơi sưng đau. Bác sĩ cho hỏi làm thế nào để hết đau ạ? Mong bác sĩ tư vấn giúp em.",Chào em. Tình trạng của em cần đến ngay cơ sở y tế để được tiêm ngừa uốn ván và xử trí vết thương sớm để tránh nhiễm trùng nhé. Chúc em nhiều sức khỏe. Cảm ơn bạn đã đặt câu hỏi tới website vinmec.com. Trân trọng.
"Bác sĩ cho cháu hỏi, tỷ lệ MON trong xét nghiệm máu là 6.8% liệu có sao không ạ? Trong khi trong tờ xét nghiệm của bác sĩ tiêu chuẩn MON là từ 3-5%, một số thông tin trên mạng là 4-8%, vậy bác sĩ cho cháu hỏi tỷ lệ 6.8% của cháu là thế nào ạ?","Chào bạn! Với câu hỏi “Tỷ lệ MON trong xét nghiệm máu là 6.8% liệu có sao không?” Bác sĩ xin tư vấn như sau: Xét nghiệm trên là xét nghiệm tổng phân tích tế bào máu ngoại vi. Mỗi thông số trong phiếu xét nghiệm đều có khoảng tham chiếu riêng, khoảng tham chiếu này còn phụ thuộc vào tuổi, giới và từng phòng xét nghiệm. Tỉ lệ MON của bạn là 6,8%, tuy nhiên khi đánh giá một thành phần bạch cầu cần đối chiếu giá trị tuyệt đối thì mới biết có trong hạn bình thường hay không. Do vậy bạn nên cung cấp thêm thông tin để bác sĩ tư vấn cụ thể hơn. Bạn có thể đến tại các bệnh viện để bác sĩ tư vấn thêm nhé. Cảm ơn bạn đã đặt câu hỏi cho DICA. Trân trọng!"
"Chào bác sĩ! Do thời gian trước đây em có sử dụng ma túy đá nên đã xảy ra các biến chứng về sau như tâm thần phân liệt, không kiểm soát được suy nghĩ và có những suy nghĩ không đúng với thực tế. Hiện tại em đã bỏ hẳn ma túy đá. Vậy bác sĩ có thể tư vấn giúp em là tâm thần phân liệt, không kiểm soát được suy nghĩ sau khi sử dụng ma túy đá phải làm gì? Cảm ơn bác sĩ đã tư vấn và giải đáp!","Chào bạn! Nếu bạn muốn hỏi về triệu chứng của bệnh tâm thần phân liệt thì bạn cần phải đi khám bác sĩ tâm thần để được tư vấn. Còn về việc bạn đã từng dùng ma túy đá trước đây có thể gây ra các biến chứng về sau như sinh ra chứng hoang tưởng, ảo giác do tổn thương tế bào não. Nếu tình trạng bệnh diễn tiến kéo dài bạn có thể đến các trung tâm y tế hoặc bệnh viện để được thăm khám và điều trị chuyên sâu. Cảm ơn bạn đã đặt câu hỏi cho DICA. Mong một ngày gần nhất có thể gặp bạn để được tư vấn chuyên sâu. Trân trọng!"
"Chào dược sĩ, Bố mẹ tôi 1 người 63 tuổi (bố) và 1 người 56 tuổi (mẹ) do Covid thường xuyên ở nhà. Trước giờ ông bà không uống bổ sung. Nay tôi mua vitamin D loại uống 1 lần 10.000.000 IU. Dược sĩ cho tôi hỏi người lớn tuổi có thể bổ sung vitamin D liều cao được không? Cảm ơn dược sĩ tư vấn.","Chào bạn, Với câu hỏi “Người lớn tuổi có thể bổ sung vitamin D liều cao được không?”, dược sĩ giải đáp như sau: Nhu cầu vitamin D của người trưởng thành (từ 19 - 70 tuổi) từ 1.500 - 2.000 IU/ngày, ít nhất là 600 IU/ngày, không được vượt quá 4.000 IU/ngày). Bạn không nên tự ý sử dụng Vitamin D liều cao khi chưa có sự tư vấn của bác sĩ. Vì vậy, bạn nên tham khảo ý kiến bác sĩ hoặc dược sĩ trước khi người nhà sử dụng. Nếu bạn còn thắc mắc về việc người lớn tuổi có thể bổ sung vitamin D liều cao được không, bạn có thể đến cơ sở y tế thăm khám và điều trị sớm. Cảm ơn bạn đã đặt câu hỏi cho DICA. Chúc bạn có thật nhiều sức khỏe. Trân trọng!"
"Cháu bác sĩ. Con bị hắt hơi sổ mũi nhiều năm. Bác sĩ cho con hỏi hắt hơi sổ mũi, đau nhức hai bên thái dương và trên đỉnh đầu, người mệt mỏi là triệu chứng gì? Mong bác sĩ tư vấn giúp con ạ. Con xin cảm ơn bác sĩ nhiều.","Chào bạn. Bác sĩ trả lời câu hỏi: “Hắt hơi sổ mũi, đau nhức hai bên thái dương và trên đỉnh đầu, người mệt mỏi là triệu chứng gì?” của bạn như sau: Viêm mũi dị ứng là một trong những bệnh lý thường gặp gây hắt hơi sổ mũi tái đi tái lại. Tuy nhiên bạn có kèm theo triệu chứng đau hai bên thái dương và đỉnh đầu nhiều, bạn có thể đi khám tại cơ sở Y tế uy tín hoặc một trong các bệnh viện trên toàn quốc để kiểm tra và loại trừ các bệnh lý khác. Cảm ơn bạn đã đặt câu hỏi cho DICA. Trân trọng!"
